CODIGO;NOMBRE;C.FAM.;NOMBRE FAMILIA;C.PRO.;NOMBRE PROVEEDOR;OBSERVACIONES;UBICACION;MEDIDA;CLASIFICACION;COMPRAS;VENTAS;CODIGO DE BARRAS;REFERENCIA PROVEEDOR
XHSTGT000VER046;PANTALON HART STILK-TXT VERDE 46;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHSTGT46
XHSTGT000VER048;PANTALON HART STILK-TXT VERDE 48;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHSTGT48
XHSTGT000VER050;PANTALON HART STILK-TXT VERDE 50;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHSTGT50
XHSTGT000VER052;PANTALON HART STILK-TXT VERDE 52;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHSTGT52
XHSTGT000VER054;PANTALON HART STILK-TXT VERDE 54;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHSTGT54
0000XHTRTAZU038;PANTALON HART TERRAL-T 38;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHTRT38
0000XHTRTAZU040;PANTALON HART TERRAL-T 40;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;
0000XHTRTAZU042;PANTALON HART TERRAL-T 42;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;
0000XHTRTAZU044;PANTALON HART TERRAL-T 44;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;
0000XHTRTAZU046;PANTALON HART TERRAL-T 46;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;
0000XHTRTAZU048;PANTALON HART TERRAL-T 48;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;
0000XHTRTAZU050;PANTALON HART TERRAL-T 50;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHTRT50
0000XHTRTAZU052;PANTALON HART TERRAL-T 52;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHTRT52
0000XHTRTAZU056;PANTALON HART TERRAL-T 56;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;0000XHTRTAZU056;
0000XHULTVER038;PANTALON HART ULEX-T 38;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHULT38
0000XHULTVER040;PANTALON HART ULEX-T 40;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;
0000XHULTVER042;PANTALON HART ULEX-T 42;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;
0000XHULTVER044;PANTALON HART ULEX-T 44;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;
0000XHULTVER046;PANTALON HART ULEX-T 46;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;
0000XHULTVER048;PANTALON HART ULEX-T 48;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;
0000XHULTVER050;PANTALON HART ULEX-T 50;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHULT50
0000XHULTVER052;PANTALON HART ULEX-T 52;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHULT52
XHURTC000CMO3XL;PANTALON HART URAL-TC COVER 3XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFFLAJE/PIXEL FOREST;;;;6000000000;7000000000;XHURTC000CMO3XL;XHURTC
XHURTC000CMOL..;PANTALON HART URAL-TC COVER L;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFFLAJE/PIXEL FOREST;;;;6000000000;7000000000;8,43029E+12;XHURTCL
XHURTC000CMOM..;PANTALON HART URAL-TC COVER M;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFFLAJE/PIXEL FOREST;;;;6000000000;7000000000;8,43029E+12;XHURTCM
XHURTC000CMOXL.;PANTALON HART URAL-TC COVER XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFFLAJE/PIXEL FOREST;;;;6000000000;7000000000;8,43029E+12;XHURTCXL
XHURTC000CMOXXL;PANTALON HART URAL-TC COVER XXL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFFLAJE/PIXEL FOREST;;;;6000000000;7000000000;8,43029E+12;XHURTCXXL
200320048VER048;PANTALON IMPERMEABLE HARKILA ASPIRE HWS 48;3;ROPA Y TEXTIL;107;OUTFIT INTERNATIONAL AS;;;;;6000000000;7000000000;5,71473E+12;1,0627E+16
200320048VER050;PANTALON IMPERMEABLE HARKILA ASPIRE HWS 50;3;ROPA Y TEXTIL;107;OUTFIT INTERNATIONAL AS;;;;;6000000000;7000000000;5,71473E+12;1,0627E+16
200320048VER052;PANTALON IMPERMEABLE HARKILA ASPIRE HWS 52;3;ROPA Y TEXTIL;107;OUTFIT INTERNATIONAL AS;;;;;6000000000;7000000000;5,71473E+12;1,0627E+16
200320048VER054;PANTALON IMPERMEABLE HARKILA ASPIRE HWS 54;3;ROPA Y TEXTIL;107;OUTFIT INTERNATIONAL AS;;;;;6000000000;7000000000;5,71473E+12;1,0627E+16
200320048VER056;PANTALON IMPERMEABLE HARKILA ASPIRE HWS 56;3;ROPA Y TEXTIL;107;OUTFIT INTERNATIONAL AS;;;;;6000000000;7000000000;5,71473E+12;1,0627E+16
00L190102VER036;PANTALON INVIERNO JAVALAMBRE 608 36;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER036;608-36
00L190102VER038;PANTALON INVIERNO JAVALAMBRE 608 38;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER038;608-38
00L190102VER040;PANTALON INVIERNO JAVALAMBRE 608 40;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER040;608-40
00L190102VER042;PANTALON INVIERNO JAVALAMBRE 608 42;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER042;608-42
00L190102AZU042;PANTALON INVIERNO JAVALAMBRE 608 42;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102AZU042;608
00L190102VER044;PANTALON INVIERNO JAVALAMBRE 608 44;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER044;608-44
00L190102AZU044;PANTALON INVIERNO JAVALAMBRE 608 44;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102AZU044;608
00L190102VER046;PANTALON INVIERNO JAVALAMBRE 608 46;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER046;608-46
00L190102VER048;PANTALON INVIERNO JAVALAMBRE 608 48;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER048;608-48
00L190102VER050;PANTALON INVIERNO JAVALAMBRE 608 50;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER050;608-50
00L190102VER052;PANTALON INVIERNO JAVALAMBRE 608 52;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER052;608-52
00L190102VER054;PANTALON INVIERNO JAVALAMBRE 608 54;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER054;608-54
00L190102VER056;PANTALON INVIERNO JAVALAMBRE 608 56;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER056;608-56
00L190102VER058;PANTALON INVIERNO JAVALAMBRE 608 58;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER058;608-58
00L190102VER060;PANTALON INVIERNO JAVALAMBRE 608 60;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190102VER060;608-60
0L190102MNEG036;PANTALON JOLUVI SOFT TECH PANT W NEGRO 36;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG036;
0L190102MNEG038;PANTALON JOLUVI SOFT TECH PANT W NEGRO 38;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG038;
0L190102MNEG040;PANTALON JOLUVI SOFT TECH PANT W NEGRO 40;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG040;
0L190102MNEG042;PANTALON JOLUVI SOFT TECH PANT W NEGRO 42;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG042;
0L190102MNEG044;PANTALON JOLUVI SOFT TECH PANT W NEGRO 44;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG044;
0L190102MNEG046;PANTALON JOLUVI SOFT TECH PANT W NEGRO 46;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG046;
0L190102MNEG048;PANTALON JOLUVI SOFT TECH PANT W NEGRO 48;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG048;
0L190102MNEG050;PANTALON JOLUVI SOFT TECH PANT W NEGRO 50;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG050;
0L190102MNEG052;PANTALON JOLUVI SOFT TECH PANT W NEGRO 52;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG052;
0L190102MNEG054;PANTALON JOLUVI SOFT TECH PANT W NEGRO 54;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG054;
0L190102MNEG056;PANTALON JOLUVI SOFT TECH PANT W NEGRO 56;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG056;
0L190102MNEG058;PANTALON JOLUVI SOFT TECH PANT W NEGRO 58;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG058;
0L190102MNEG060;PANTALON JOLUVI SOFT TECH PANT W NEGRO 60;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MNEG060;
0L190102MVER036;PANTALON JOLUVI SOFT TECH PANT W VERDE 36;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER036;
0L190102MVER038;PANTALON JOLUVI SOFT TECH PANT W VERDE 38;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER038;
0L190102MVER040;PANTALON JOLUVI SOFT TECH PANT W VERDE 40;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER040;
0L190102MVER042;PANTALON JOLUVI SOFT TECH PANT W VERDE 42;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER042;
0L190102MVER044;PANTALON JOLUVI SOFT TECH PANT W VERDE 44;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER044;
0L190102MVER046;PANTALON JOLUVI SOFT TECH PANT W VERDE 46;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER046;
0L190102MVER048;PANTALON JOLUVI SOFT TECH PANT W VERDE 48;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER048;
0L190102MVER050;PANTALON JOLUVI SOFT TECH PANT W VERDE 50;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER050;
0L190102MVER052;PANTALON JOLUVI SOFT TECH PANT W VERDE 52;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER052;
0L190102MVER054;PANTALON JOLUVI SOFT TECH PANT W VERDE 54;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER054;
0L190102MVER056;PANTALON JOLUVI SOFT TECH PANT W VERDE 56;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER056;
0L190102MVER058;PANTALON JOLUVI SOFT TECH PANT W VERDE 58;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER058;
0L190102MVER060;PANTALON JOLUVI SOFT TECH PANT W VERDE 60;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190102MVER060;
000100391VER3XL;PANTALON LYNX LIGTH SHORT 3XL;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;000100391VER3XL;100391
000100391VER4XL;PANTALON LYNX LIGTH SHORT 4XL;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;000100391VER4XL;100391
000100391VERL..;PANTALON LYNX LIGTH SHORT L;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;000100391VERL..;100391
000100391VERM..;PANTALON LYNX LIGTH SHORT M;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;7,33014E+12;1,00391E+11
000100391VERS..;PANTALON LYNX LIGTH SHORT S;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;7,33014E+12;1,00391E+11
000100391VERXL.;PANTALON LYNX LIGTH SHORT XL;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;000100391VERXL.;100391
000100391VERXS.;PANTALON LYNX LIGTH SHORT XS;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;000100391VERXS.;100391
000100391VERXXL;PANTALON LYNX LIGTH SHORT XXL;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;000100391VERXXL;100391
PERCU6139VER036;PANTALON MUJER PERCUSSION 6139 36;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER036;
PERCU6139VER038;PANTALON MUJER PERCUSSION 6139 38;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;3,66053E+12;
PERCU6139VER040;PANTALON MUJER PERCUSSION 6139 40;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER040;
PERCU6139VER042;PANTALON MUJER PERCUSSION 6139 42;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER042;
PERCU6139VER044;PANTALON MUJER PERCUSSION 6139 44;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER044;
PERCU6139VER046;PANTALON MUJER PERCUSSION 6139 46;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER046;
PERCU6139VER048;PANTALON MUJER PERCUSSION 6139 48;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER048;
PERCU6139VER050;PANTALON MUJER PERCUSSION 6139 50;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER050;
PERCU6139VER052;PANTALON MUJER PERCUSSION 6139 52;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER052;
PERCU6139VER054;PANTALON MUJER PERCUSSION 6139 54;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER054;
PERCU6139VER056;PANTALON MUJER PERCUSSION 6139 56;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER056;
PERCU6139VER058;PANTALON MUJER PERCUSSION 6139 58;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER058;
PERCU6139VER060;PANTALON MUJER PERCUSSION 6139 60;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU6139VER060;
PERCU2934VER004;PANTALON NIÑO PERCUSSION 2934;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU2934VER004;
PERCU2934VER006;PANTALON NIÑO PERCUSSION 2934;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU2934VER006;
PERCU2934VER008;PANTALON NIÑO PERCUSSION 2934;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;3,66053E+12;
PERCU2934VER010;PANTALON NIÑO PERCUSSION 2934;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU2934VER010;
PERCU2934VER012;PANTALON NIÑO PERCUSSION 2934;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU2934VER012;
PERCU2934VER014;PANTALON NIÑO PERCUSSION 2934;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU2934VER014;
00LZB2023CAM044;PANTALON POLAR LZB ALIAGA 44;3;ROPA Y TEXTIL;76;ARTESANIA RAMIREZ RUIZ, SL;;;;;6000000000;7000000000;00LZB2023CAM044;LZB2023
XHSKAT000CMO040;PANTALON SKADE-T CAMO 40;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFLAJE;;;;6000000000;7000000000;8,43029E+12;XHSKAPT40
XHSKAT000CMO042;PANTALON SKADE-T CAMO 42;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFLAJE;;;;6000000000;7000000000;8,43029E+12;XHSKAPT42
XHSKAT000CMO044;PANTALON SKADE-T CAMO 44;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFLAJE;;;;6000000000;7000000000;8,43029E+12;XHSKAPT44
XHSKAT000CMO046;PANTALON SKADE-T CAMO 46;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFLAJE;;;;6000000000;7000000000;8,43029E+12;XHSKAPT46
XHSKAT000CMO048;PANTALON SKADE-T CAMO 48;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFLAJE;;;;6000000000;7000000000;8,43029E+12;XHSKAPT48
XHSKAT000CMO050;PANTALON SKADE-T CAMO 50;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFLAJE;;;;6000000000;7000000000;8,43029E+12;XHSKAPT50
XHSKAT000CMO052;PANTALON SKADE-T CAMO 52;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFLAJE;;;;6000000000;7000000000;8,43029E+12;XHSKAPT52
XHSKAT000CMO054;PANTALON SKADE-T CAMO 54;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;CAMUFLAJE;;;;6000000000;7000000000;8,43029E+12;XHSKAPT54
XHSKAT000MAR040;PANTALON SKADE-T MARRON 40;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;MARRON;;;;6000000000;7000000000;8,43029E+12;XHSKAT40
XHSKAT000MAR042;PANTALON SKADE-T MARRON 42;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;MARRON;;;;6000000000;7000000000;8,43029E+12;XHSKAT42
XHSKAT000MAR044;PANTALON SKADE-T MARRON 44;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;MARRON;;;;6000000000;7000000000;8,43029E+12;XHSKAT44
XHSKAT000MAR046;PANTALON SKADE-T MARRON 46;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;MARRON;;;;6000000000;7000000000;8,43029E+12;XHSKAT46
XHSKAT000MAR048;PANTALON SKADE-T MARRON 48;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;MARRON;;;;6000000000;7000000000;8,43029E+12;XHSKAT48
XHSKAT000MAR050;PANTALON SKADE-T MARRON 50;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;MARRON;;;;6000000000;7000000000;8,43029E+12;XHSKAT50
XHSKAT000MAR052;PANTALON SKADE-T MARRON 52;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;MARRON;;;;6000000000;7000000000;8,43029E+12;XHSKAT52
XHSKAT000MAR054;PANTALON SKADE-T MARRON 54;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;MARRON;;;;6000000000;7000000000;8,43029E+12;XHSKAT54
517420200VER040;PANTALON SWEDTEAM LYNX ANTIBITE HUNTING HOMBRE 40;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;517420200VER040;
517420200VER042;PANTALON SWEDTEAM LYNX ANTIBITE HUNTING HOMBRE 42;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;517420200VER042;
517420200VER044;PANTALON SWEDTEAM LYNX ANTIBITE HUNTING HOMBRE 44;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;517420200VER044;
517420200VER046;PANTALON SWEDTEAM LYNX ANTIBITE HUNTING HOMBRE 46;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;517420200VER046;
517420200VER048;PANTALON SWEDTEAM LYNX ANTIBITE HUNTING HOMBRE 48;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;
517420200VER050;PANTALON SWEDTEAM LYNX ANTIBITE HUNTING HOMBRE 50;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;
517420200VER052;PANTALON SWEDTEAM LYNX ANTIBITE HUNTING HOMBRE 52;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;
517420200VER054;PANTALON SWEDTEAM LYNX ANTIBITE HUNTING HOMBRE 54;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;
517420200VER056;PANTALON SWEDTEAM LYNX ANTIBITE HUNTING HOMBRE 56;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;517420200VER056;
517420200VER058;PANTALON SWEDTEAM LYNX ANTIBITE HUNTING HOMBRE 58;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;517420200VER058;
100542402VER050;PANTALON SWEDTEAM RIDGE 3 VERDE T 50;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;100542
100321410VERM..;PANTALON SWEDTEAM RIDGE M CAMO DESOLVE VEIL M;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321410VER4XL;PANTALON SWEDTEAM RIDGE M CAMO DESOLVE VEIL 4XL;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321410VERL..;PANTALON SWEDTEAM RIDGE M CAMO DESOLVE VEIL L;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;1,00321E+11;7,33014E+12
100321410VER3XL;PANTALON SWEDTEAM RIDGE M CAMO DESOLVE VEIL 3XL;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321410VERS..;PANTALON SWEDTEAM RIDGE M CAMO DESOLVE VEIL S;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321410VERXL.;PANTALON SWEDTEAM RIDGE M CAMO DESOLVE VEIL XL;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321410VERXS.;PANTALON SWEDTEAM RIDGE M CAMO DESOLVE VEIL XS;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321410VERXXL;PANTALON SWEDTEAM RIDGE M CAMO DESOLVE VEIL XXL;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321402VER3XL;PANTALON SWEDTEAM RIDGE M VERDE 3XL;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;3XL;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321402VER4XL;PANTALON SWEDTEAM RIDGE M VERDE 4XL;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;4XL;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321402VERL..;PANTALON SWEDTEAM RIDGE M VERDE L;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;L;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321402VERM..;PANTALON SWEDTEAM RIDGE M VERDE M;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;M;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321402VERS..;PANTALON SWEDTEAM RIDGE M VERDE S;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321402VERXL.;PANTALON SWEDTEAM RIDGE M VERDE XL;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;XL;;6000000000;7000000000;7,33014E+12;1,00321E+11
100321402VERXXL;PANTALON SWEDTEAM RIDGE M VERDE XXL;3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;XXL;;6000000000;7000000000;7,33014E+12;1,00321E+11
0L190103MNEG036;PANTALON VERNANO JOLUVI MUNSTER W NEGRO 36;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190103MNEG036;
0L190103MNEG038;PANTALON VERNANO JOLUVI MUNSTER W NEGRO 38;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190103MNEG038;
0L190103MNEG040;PANTALON VERNANO JOLUVI MUNSTER W NEGRO 40;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190103MNEG040;
0L190103MNEG042;PANTALON VERNANO JOLUVI MUNSTER W NEGRO 42;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190103MNEG042;
0L190103MNEG044;PANTALON VERNANO JOLUVI MUNSTER W NEGRO 44;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190103MNEG044;
0L190103MNEG046;PANTALON VERNANO JOLUVI MUNSTER W NEGRO 46;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190103MNEG046;
0L190103MNEG048;PANTALON VERNANO JOLUVI MUNSTER W NEGRO 48;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190103MNEG048;
0L190103MNEG050;PANTALON VERNANO JOLUVI MUNSTER W NEGRO 50;3;ROPA Y TEXTIL;;;;;;;6000000000;7000000000;0L190103MNEG050;
